review_id,text,label,source,language
9ae53abe-cf1b-47e3-9d51-2ce4cf043d6e,ดูแล้วรู้สึกเสียเวลาไปหน่อย. นักแสดงหลวมๆ / พล็อตไม่โอเค / แต่ก็ พล็อตน่าประทับใจ. จบแล้วเฉยๆ. 🤦,Negative,synthetic_netflix_like_thai,th
91b65288-ff6e-4afe-ac2e-f79f15476825,สนุกมากสำหรับหนังสยองขวัญ. พล็อตลงตัว / บทพูดดีมาก. ดูจบแล้วอิ่มเอม. 😊,Positive,synthetic_netflix_like_thai,th
5f70ddde-7f54-4bb0-a159-afcd8851c132,ซีรีส์สยองขวัญเรื่องนี้ดีเกินคาด. ความเข้มข้นดีเกินคาด / จังหวะทำถึง. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
d8cb6993-e6f4-46ce-ab3a-b7b4f6aeaa69,สนุกมากสำหรับสารคดีไซไฟ. พล็อตน่าประทับใจ / ความเข้มข้นทำถึง / แต่ก็ ตอนจบน่าเบื่อ. อยากให้มีซีซั่นต่อ. 😍สุดๆ,Positive,synthetic_netflix_like_thai,th
9dd7b9c0-ee72-484a-8cd9-3a2f78e49f59,หนังสยองขวัญเรื่องนี้ผิดหวัง. การเดินเรื่องไม่สมเหตุสมผล / จังหวะน่าเบื่อ. คงไม่ดูซ้ำ. 💀,Negative,synthetic_netflix_like_thai,th
031d15c9-3fdf-490c-830d-91bd7289678e,ซีรีส์แนวโรแมนติกเรื่องนี้ไม่ค่อยไหว. บทพูดน่าเบื่อ / งานภาพไม่โอเค. มีหลายฉากที่ชอบม้าก. คงไม่ดูซ้ำ. 🥲,Negative,synthetic_netflix_like_thai,th
4fb7bfa1-b233-45e2-a50b-d345d8446a8b,ดูหนังแนวดราม่าเรื่องนี้แล้วติดเรย. ตอนจบดีเกินคาด / การเดินเรื่องน่าประทับใจ. เอาจิงๆ แนะนำให้ดูเรย. 😍,Positive,synthetic_netflix_like_thai,th
4eeab21f-900e-42fe-a50f-68a345bdc485,อนิเมะแอคชั่นเรื่องนี้ดีเกินคาด. งานภาพน่าประทับใจ / ตอนจบลงตัว. ตอนจบหักมุมดี. โดยรวม คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
babdd60c-59e9-480a-ae46-71181893dd09,ซีรีส์ทริลเลอร์เรื่องนี้ดีเกินคาด. ความเข้มข้นน่าประทับใจ / นักแสดงดีเกินคาด. ส่วนตัวนะ อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
60ba6a10-50f5-4b8e-b126-bf3d274e4019,ดูอนิเมะแนวไซไฟเรื่องนี้แล้วติดเลย. พล็อตลงตัว / จังหวะลงตัว / แต่คือ พล็อตหลวมๆ. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
cab63e29-51bb-449e-90ce-b75b0aba77f9,ดูซีรีส์แนวดราม่าเรื่องนี้แล้วติดเลย. เพลงประกอบน่าประทับใจ / จังหวะดีมาก. ถ้าใครชอบแนวนี้ อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
01c8a9eb-b9d2-4a58-afbd-8933937d538e,ซีรีส์สืบสวนเรื่องนี้ดีเกินคาด. การเดินเรื่องน่าประทับใจ / งานภาพน่าประทับใจ / แต่ งานภาพไม่โอเค. ตอนจบหักมุมดี. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
dbf9ab29-97ec-4978-aaf2-61a827422741,ซีรีส์ทริลเลอร์เรื่องนี้ผิดหวัง. ตอนจบน่าเบื่อ / งานภาพไม่สมเหตุสมผล. ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
a321d647-21a9-4e23-bc04-21fabae97a8d,ดูสารคดีแนวทริลเลอร์เรื่องนี้แล้วติดเลย. การเดินเรื่องน่าประทับใจ / พล็อตดีมาก. แนะนำให้ดูเลย. ฟีลดี,Positive,synthetic_netflix_like_thai,th
1baec68c-3f56-46c0-a493-ba48fd1b4b50,สารคดีแนวสืบสวนเรื่องนี้ไม่ค่อยไหว. การเดินเรื่องไม่สมเหตุสมผล / จังหวะไม่โอเค. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
54098692-2380-48ee-bbf9-67cf627ddcec,สนุกมากสำหรับอนิเมะแอคชั่น. การเดินเรื่องดีมาก / ความเข้มข้นดีเกินคาด. บางซีนคือเกินไป. คุ้มเวลามาก. 😋!!,Positive,synthetic_netflix_like_thai,th
084ae003-09a4-4411-8ac0-8bc226c92e65,สนุกมากสำหรับหนังคอมเมดี้. เพลงประกอบน่าประทับใจ / จังหวะน่าประทับใจ. เอาจริงๆ คุ้มเวลามาก.!,Positive,synthetic_netflix_like_thai,th
52187626-8a70-42da-850a-d3e167a19018,สนุกมากสำหรับหนังสืบสวน. บทพูดทำถึง / งานภาพดีมาก / แต่ก็ งานภาพหลวมๆ. อยากให้มีซีซั่นต่อ. 😍,Positive,synthetic_netflix_like_thai,th
d761264b-676e-4938-80e0-761f45de3c16,หนังแอคชั่นเรื่องนี้ดีเกินคาด. งานภาพทำถึง / ตอนจบลงตัว. อยากให้มีซีซั่นต่อ. ฟีลดี 😍,Positive,synthetic_netflix_like_thai,th
17b907d8-4ccd-4cd4-acaa-fca4e05ed5d0,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ตอนจบไม่โอเค / งานภาพไม่โอเค / ทว่า ความเข้มข้นทำถึง. คงไม่ดูซ้ำ. ฟีลดี 😤,Negative,synthetic_netflix_like_thai,th
44182554-c29d-4888-9d23-3e9376a79b74,หนังคอมเมดี้เรื่องนี้ดีเกินคาด. จังหวะน่าประทับใจ / การเดินเรื่องลงตัว / ทว่า บทพูดพัง. ตอนท้ายทำดี. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
b1c54aee-5c8c-4798-a06e-3d33d15dcd67,ซีรีส์แนวแอคชั่นเรื่องนี้ไม่ค่อยไหว. งานภาพน่าเบื่อ / ความยาวน่าเบื่อ. คงไม่ดูซ้ำ. แม่ง 😒,Negative,synthetic_netflix_like_thai,th
6b31fbb1-5688-41de-8e07-2f86f500bbdb,สนุกมากสำหรับอนิเมะคอมเมดี้. ความยาวดีมาก / ตอนจบลงตัว. โดยรวม แนะนำให้ดูเลย. ✨,Positive,synthetic_netflix_like_thai,th
bd1be370-b730-44bc-b4bd-eeca5a162da8,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ตอนจบไม่สมเหตุสมผล / เพลงประกอบไม่โอเค / แต่ว่า ความเข้มข้นลงตัว. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
0bb7b1bf-7aee-4dbb-a7d7-504dc84176e2,ซีรีส์โรแมนติกเรื่องนี้ดีเกินคาด. เพลงประกอบดีมาก / ความยาวน่าประทับใจ. ส่วนตัวนะ อยากให้มีซีซั่นต่อ. 👍,Positive,synthetic_netflix_like_thai,th
55982353-d599-48ab-8884-27109217ef86,ดูแล้วรู้สึกเสียเวลาไปหน่อย. นักแสดงไม่โอเค / ตอนจบน่าเบื่อ. จบแล้วเฉยๆ. 😒,Negative,synthetic_netflix_like_thai,th
7930a05c-44f2-4949-80d4-9be26a6e4952,ดูแล้วรู้สึกเสียเวลาไปหน่อย. งานภาพน่าเบื่อ / บทพูดพัง. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
3a28ef36-0b55-4220-a166-f21d3978197c,ดูแล้วรู้สึกเสียเวลาไปหน่อย. เพลงประกอบหลวมๆ / ความเข้มข้นไม่สมเหตุสมผล. ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
564829eb-f937-4715-986a-3b3db45c339e,ดูซีรีส์แนวสืบสวนเรื่องนี้แล้วติดเลย. งานภาพทำถึง / ความเข้มข้นดีเกินคาด. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
d330b7ce-96f1-4eb5-947f-1f57823610ac,ดูอนิเมะแนวแอคชั่นเรื่องนี้แล้วติดเลย. จังหวะลงตัว / ความเข้มข้นดีเกินคาด / แต่ว่า งานภาพไม่สมเหตุสมผล. คุ้มเวลามาก. 👍,Positive,synthetic_netflix_like_thai,th
c5bd48d8-7663-4976-b45c-00e1b7a57da8,สารคดีสยองขวัญเรื่องนี้ผิดหวัง. บทพูดพัง / พล็อตพัง. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
b0544b02-47f2-47b1-8045-52c3394b0f18,สารคดีแนวสืบสวนเรื่องนี้ไม่ค่อยไหว. งานภาพหลวมๆ / จังหวะพัง. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
7519fb4d-75e3-4b89-8052-b870cfe64d30,หนังคอมเมดี้เรื่องนี้ดีเกินคาด. การเดินเรื่องดีเกินคาด / ความยาวลงตัว / แต่ว่า นักแสดงไม่โอเค. บางซีนคือเกินไป. ดูจบแล้วอิ่มเอม. อย่างแรง 😍มากกก,Positive,synthetic_netflix_like_thai,th
be4a7ecb-32d5-4878-a4d7-b052fc7aab37,สารคดีทริลเลอร์เรื่องนี้ดีเกินคาด. จังหวะน่าประทับใจ / งานภาพลงตัว. ถ้าใครชอบแนวนี้ ดูจบแล้วอิ่มเอม. 😍,Positive,synthetic_netflix_like_thai,th
c2180afa-c59f-4d43-a0d2-5510acb03cef,ดูแล้วรู้สึกเสียเวลาไปหน่อย. จังหวะไม่สมเหตุสมผล / งานภาพหลวมๆ. มีหลายฉากที่ชอบมาก. ไม่แนะนำเท่าไร. 🙄,Negative,synthetic_netflix_like_thai,th
3ff5ae9f-4f4c-41f9-8527-1c5a368dd5b4,ซีรีส์แนวสืบสวนเรื่องนี้ไม่ค่อยไหว. ตอนจบไม่สมเหตุสมผล / จังหวะไม่โอเค. บางซีนคือเกินไป. สำหรับเรา ไม่แนะนำเท่าไร.,Negative,synthetic_netflix_like_thai,th
7c8c9745-ff43-4611-90d4-549b7dca7549,สารคดีสืบสวนเรื่องนี้ดีเกินคาด. ความยาวดีมาก / การเดินเรื่องดีเกินคาด. ตอนท้ายทำดี. อยากให้มีซีซั่นต่อ. เกินไป 🔥,Positive,synthetic_netflix_like_thai,th
26e475e5-379b-4997-825e-469c9fd774e4,ซีรีส์สืบสวนเรื่องนี้ผิดหวัง. พล็อตพัง / ความเข้มข้นน่าเบื่อ. บางซีนคือเกินไป. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
001c0798-cfc3-43fb-a760-06015947921d,สารคดีคอมเมดี้เรื่องนี้ผิดหวัง. ตอนจบไม่โอเค / เพลงประกอบไม่สมเหตุสมผล / ทว่า นักแสดงดีมาก. ส่วนตัวนะ หวังว่าจะทำดีกว่านี้. ฟีลดี,Negative,synthetic_netflix_like_thai,th
b52a5950-e7a7-4f3f-bd72-68014e9c56bc,สนุกม้ากสำหรับสารคดีดราม่า. ความยาวน่าประทับใจ / การเดินเรื่องลงตัว / แต่ จังหวะไม่โอเค. ดูจบแล้วอิ่มเอม. 🔥!!,Positive,synthetic_netflix_like_thai,th
8270f560-777a-43e3-84d9-6a399aa14ee4,ซีรีส์คอมเมดี้เรื่องนี้ดีเกินคาด. พล็อตน่าประทับใจ / จังหวะน่าประทับใจ. คุ้มเวลามาก. โคตร 😋555,Positive,synthetic_netflix_like_thai,th
2c993b04-cdae-4ff3-a8c6-d8b1d2da075d,อนิเมะดราม่าเรื่องนี้ผิดหวัง. จังหวะไม่โอเค / งานภาพน่าเบื่อ. สำหรับเรา จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
edb0aa72-6297-4190-bc93-ab63f00fff61,สารคดีทริลเลอร์เรื่องนี้ผิดหวัง. ความยาวไม่สมเหตุสมผล / นักแสดงน่าเบื่อ. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
066cb414-6696-4303-b6d7-37b828cf0634,ดูแล้วรู้สึกเสียเวลาไปหน่อย. บทพูดไม่โอเค / ตอนจบไม่สมเหตุสมผล. หวังว่าจะทำดีกว่านี้. 🤦,Negative,synthetic_netflix_like_thai,th
b88bfa8c-aa49-40de-9076-264a4d3637f6,สนุกมากสำหรับหนังสยองขวัญ. งานภาพดีมาก / จังหวะดีมาก / แต่ก็ งานภาพน่าเบื่อ. สำหรับเรา คุ้มเวลามาก. ✨ๆๆ,Positive,synthetic_netflix_like_thai,th
749dc38e-9bd6-452d-86c0-0f6c492f4fe2,สนุกมากสำหรับหนังสืบสวน. เพลงประกอบน่าประทับใจ / พล็อตน่าประทับใจ / แต่คือ งานภาพไม่โอเค. คุ้มเวลามาก. 🔥มากกก,Positive,synthetic_netflix_like_thai,th
599da370-0a3f-4051-9260-d6d2328ebbd5,หนังแอคชั่นเรื่องนี้ดีเกินคาด. พล็อตดีม้าก / นักแสดงทำถึง. ส่วนตัวนะ คุ้มเวลาม้าก. 😊,Positive,synthetic_netflix_like_thai,th
642a678a-e703-477e-b14c-e0829f4f9eb8,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ตอนจบหลวมๆ / การเดินเรื่องพัง. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
6a7d1086-c156-47a8-a9fb-c33c68e2561f,ดูแล้วรู้สึกเสียเวลาไปหน่อย. จังหวะไม่สมเหตุสมผล / ความเข้มข้นไม่สมเหตุสมผล / แต่ว่า การเดินเรื่องน่าประทับใจ. หวังว่าจะทำดีกว่านี้. แม่ง!,Negative,synthetic_netflix_like_thai,th
c4923cac-d0b0-4c52-aa1d-cf0db4b70c9c,ดูหนังแนวดราม่าเรื่องนี้แล้วติดเลย. ความยาวลงตัว / บทพูดลงตัว. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
2d9ed411-9f33-41a5-9dd7-bb0589e2c811,สนุกมากสำหรับหนังสืบสวน. พล็อตทำถึง / การเดินเรื่องทำถึง. อยากให้มีซีซั่นต่อ. 😍,Positive,synthetic_netflix_like_thai,th
593ced35-9d8a-4ca4-9d04-b0d1b10b4e63,ดูแล้วรู้สึกเสียเวลาไปหน่อย. งานภาพไม่โอเค / ตอนจบพัง / แต่ก็ พล็อตทำถึง. ถ้าใครชอบแนวนี้ จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
c0ad2a9e-10c0-4327-b8bb-d8ad91e48104,สนุกมากสำหรับหนังทริลเลอร์. การเดินเรื่องดีเกินคาด / จังหวะดีมาก. มีหลายฉากที่ชอบมาก. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
d28bb7c3-722c-49e9-b237-d95b744906d8,ดูอนิเมะแนวสืบสวนเรื่องนี้แล้วติดเลย. การเดินเรื่องทำถึง / ความเข้มข้นน่าประทับใจ. ตอนท้ายทำดี. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
c6c3b48d-f54d-45c0-acf0-001341b2085b,ดูแล้วรู้สึกเสียเวลาไปหน่อย. การเดินเรื่องน่าเบื่อ / จังหวะหลวมๆ / ทว่า ความยาวทำถึง. สำหรับเรา คงไม่ดูซ้ำ. ดีงาม 🙄,Negative,synthetic_netflix_like_thai,th
916c74f2-4307-4157-be89-d4b4e2a26ba2,ซีรีส์สยองขวัญเรื่องนี้ดีเกินคาด. จังหวะทำถึง / ตอนจบดีมาก / แต่ก็ ความเข้มข้นไม่โอเค. ส่วนตัวนะ อยากให้มีซีซั่นต่อ. ฟีลดี 😍,Positive,synthetic_netflix_like_thai,th
e00c1d72-5c52-4ccc-ab75-8bbf2ab4dcf8,ดูหนังแนวทริลเลอร์เรื่องนี้แล้วติดเลย. งานภาพดีเกินคาด / ความยาวดีเกินคาด. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
ad9ac3ce-6b6b-4049-9879-97d2c8cb669b,ซีรีส์โรแมนติกเรื่องนี้ดีเกินคาด. จังหวะน่าประทับใจ / ความเข้มข้นน่าประทับใจ. แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
8e3faea4-076f-44a3-891a-82636d246f66,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ความเข้มข้นพัง / การเดินเรื่องน่าเบื่อ. หวังว่าจะทำดีกว่านี้. 💀,Negative,synthetic_netflix_like_thai,th
c0b188bd-874f-4169-9965-9e2e6706c678,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ตอนจบหลวมๆ / งานภาพไม่สมเหตุสมผล. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
5a8e625a-36a4-4606-96fd-61d5cee164a5,หนังแนวสืบสวนเรื่องนี้ไม่ค่อยไหว. เพลงประกอบไม่สมเหตุสมผล / งานภาพไม่สมเหตุสมผล / แต่ก็ นักแสดงดีมาก. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
290d4cb4-1f8a-4b96-801b-d4eef7877329,สนุกมากสำหรับสารคดีคอมเมดี้. ตอนจบดีเกินคาด / การเดินเรื่องทำถึง / แต่ว่า ตอนจบไม่โอเค. แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
86aafbea-dcae-405f-bbf3-6294bc0e5317,สนุกมากสำหรับอนิเมะไซไฟ. การเดินเรื่องลงตัว / นักแสดงดีมาก. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
d5ef060c-48df-4927-97d2-fe5f631682fd,ดูหนังแนวโรแมนติกเรื่องนี้แล้วติดเลย. จังหวะทำถึง / ความเข้มข้นทำถึง / ทว่า ความยาวไม่โอเค. ถ้าใครชอบแนวนี้ แนะนำให้ดูเลย.,Positive,synthetic_netflix_like_thai,th
a4a997bf-7280-49cd-9571-3e5123c30fc5,สนุกมากสำหรับหนังโรแมนติก. นักแสดงดีมาก / บทพูดน่าประทับใจ / แต่คือ จังหวะพัง. ดูจบแล้วอิ่มเอม. 😊,Positive,synthetic_netflix_like_thai,th
b9abbeab-72e2-48a4-825a-35a146897981,ดูหนังแนวสืบสวนเรื่องนี้แล้วติดเลย. พล็อตทำถึง / ความยาวน่าประทับใจ. ตอนจบหักมุมดี. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
9d7f6fd9-ff42-4e94-9587-c1255b91a825,ดูแล้วรู้สึกเสียเวลาไปหน่อย. เพลงประกอบน่าเบื่อ / ตอนจบหลวมๆ / ทว่า งานภาพทำถึง. คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
285e4f53-b4e4-42d7-a9a6-737e7975b176,ดูแล้วรู้สึกเสียเวลาไปหน่อย. นักแสดงน่าเบื่อ / พล็อตหลวมๆ. จบแล้วเฉยๆ. 🤦,Negative,synthetic_netflix_like_thai,th
e10a0748-0639-4888-a86e-cac337f20d45,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ความเข้มข้นพัง / พล็อตไม่สมเหตุสมผล / แต่ก็ เพลงประกอบน่าประทับใจ. สำหรับเรา คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
7f16fcc9-287b-41da-9ab5-57515d3e4b8e,ซีรีส์สืบสวนเรื่องนี้ผิดหวัง. จังหวะน่าเบื่อ / นักแสดงหลวมๆ / แต่ พล็อตดีมาก. จบแล้วเฉยๆ. ดีงาม 😤,Negative,synthetic_netflix_like_thai,th
27b90b9e-116d-41c3-a40f-55e62cbee125,ดูซีรีส์แนวสืบสวนเรื่องนี้แล้วติดเลย. การเดินเรื่องลงตัว / ตอนจบน่าประทับใจ / แต่ จังหวะไม่โอเค. แนะนำให้ดูเลย. โคตรมากกก,Positive,synthetic_netflix_like_thai,th
18e5910b-396c-4724-af0c-5f91c525620e,ดูสารคดีแนวสยองขวัญเรื่องนี้แล้วติดเลย. ความเข้มข้นดีมาก / นักแสดงดีเกินคาด / แต่ การเดินเรื่องหลวมๆ. ถ้าใครชอบแนวนี้ ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
9eb5c057-5cff-4617-8a98-e1313d5a74bd,หนังแนวแอคชั่นเรื่องนี้ไม่ค่อยไหว. การเดินเรื่องพัง / นักแสดงไม่โอเค. สำหรับเรา จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
32b605eb-c349-4c05-8931-a8b1b0511b94,หนังแนวสยองขวัญเรื่องนี้ไม่ค่อยไหว. พล็อตน่าเบื่อ / การเดินเรื่องน่าเบื่อ. คงไม่ดูซ้ำ. 😤,Negative,synthetic_netflix_like_thai,th
561038ee-018a-4bdb-95e2-537d1b500ab4,สารคดีแนวคอมเมดี้เรื่องนี้ไม่ค่อยไหว. ความเข้มข้นน่าเบื่อ / ตอนจบไม่สมเหตุสมผล. คงไม่ดูซ้ำ. ดีงาม,Negative,synthetic_netflix_like_thai,th
38e0a0dc-b62a-4a0c-98c4-d3aaa5cbb386,ดูแล้วรู้สึกเสียเวลาไปหน่อย. เพลงประกอบไม่โอเค / นักแสดงไม่สมเหตุสมผล / แต่ก็ ความเข้มข้นทำถึง. หวังว่าจะทำดีกว่านี้.,Negative,synthetic_netflix_like_thai,th
5999d83a-b06d-4166-9358-250ae87375fe,สนุกมากสำหรับซีรีส์แอคชั่น. การเดินเรื่องน่าประทับใจ / เพลงประกอบดีเกินคาด. มีหลายฉากที่ชอบมาก. คุ้มเวลามาก. ไม่ไหว 😍,Positive,synthetic_netflix_like_thai,th
57a7ac6c-ec21-4314-8fd9-873c5c31033b,ดูสารคดีแนวทริลเลอร์เรื่องนี้แล้วติดเรย. บทพูดน่าประทับใจ / การเดินเรื่องทำถึง. ตอนท้ายทำดี. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
21cd16ef-f85b-45c3-86e9-2319d6f4bf9a,อนิเมะสยองขวัญเรื่องนี้ผิดหวัง. ความยาวไม่โอเค / เพลงประกอบพัง / แต่ก็ ความเข้มข้นทำถึง. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
5c599159-f4b6-4111-a252-a144de82c70b,สารคดีไซไฟเรื่องนี้ดีเกินคาด. ความเข้มข้นดีเกินคาด / นักแสดงทำถึง. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
d0fabd86-25ae-41c8-b7e6-78647630d46d,ดูสารคดีแนวไซไฟเรื่องนี้แล้วติดเลย. นักแสดงดีเกินคาด / ตอนจบน่าประทับใจ / แต่ก็ บทพูดไม่สมเหตุสมผล. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
d8f2a53a-586f-4e14-8d4f-ef7975e7632d,สารคดีแนวโรแมนติกเรื่องนี้ไม่ค่อยไหว. การเดินเรื่องพัง / ความเข้มข้นไม่โอเค / แต่ การเดินเรื่องดีมาก. จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
eabc0746-832d-4a8d-9558-9c7140733e17,สนุกมากสำหรับสารคดีคอมเมดี้. ตอนจบดีเกินคาด / ความเข้มข้นดีมาก. คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
25739a17-16a5-4003-aaac-b5aecc7fd21a,ดูอนิเมะแนวแอคชั่นเรื่องนี้แล้วติดเลย. ความยาวทำถึง / พล็อตดีเกินคาด. สำหรับเรา คุ้มเวลามาก.,Positive,synthetic_netflix_like_thai,th
db230cb9-e935-4c54-b3e6-e666c4c4ed3e,สารคดีไซไฟเรื่องนี้ผิดหวัง. จังหวะน่าเบื่อ / นักแสดงพัง. ไม่แนะนำเท่าไร. 😤,Negative,synthetic_netflix_like_thai,th
51157c05-4a3e-4945-804c-bc1a81f5d0ed,ดูหนังแนวไซไฟเรื่องนี้แล้วติดเรย. ความเข้มข้นดีมาก / ตอนจบดีเกินคาด. ตอนท้ายทำดี. อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
ad5af4e8-b919-4ae1-b503-83fa80e85f6f,ดูแล้วรู้สึกเสียเวลาไปหน่อย. นักแสดงหลวมๆ / เพลงประกอบน่าเบื่อ / แต่ก็ งานภาพทำถึง. โดยรวม จบแล้วเฉยๆ. 💀!,Negative,synthetic_netflix_like_thai,th
086cfdb7-16d8-4548-93c1-73e0d36e982b,อนิเมะแนวดราม่าเรื่องนี้ไม่ค่อยไหว. นักแสดงน่าเบื่อ / จังหวะไม่โอเค / แต่ว่า จังหวะลงตัว. โดยรวม จบแล้วเฉยๆ.,Negative,synthetic_netflix_like_thai,th
f7d7a4a7-780c-4a0e-af39-678a07b3c1e3,ซีรีส์โรแมนติกเรื่องนี้ดีเกินคาด. จังหวะดีมาก / ความยาวดีมาก. ตอนท้ายทำดี. ถ้าใครชอบแนวนี้ คุ้มเวลามาก.มากกก,Positive,synthetic_netflix_like_thai,th
b5b21cb8-898a-49c3-bcb8-af58ce6c75ba,อนิเมะสยองขวัญเรื่องนี้ผิดหวัง. ตอนจบไม่สมเหตุสมผล / การเดินเรื่องพัง. ส่วนตัวนะ คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
ef56f090-c4c3-487c-81ec-46b64f300db7,ซีรีส์แนวสืบสวนเรื่องนี้ไม่ค่อยไหว. งานภาพไม่สมเหตุสมผล / ตอนจบไม่สมเหตุสมผล / แต่คือ การเดินเรื่องทำถึง. ตอนท้ายทำดี. โดยรวม คงไม่ดูซ้ำ.,Negative,synthetic_netflix_like_thai,th
f41be476-7fc9-4f16-866a-9cd59bbf0860,สารคดีดราม่าเรื่องนี้ผิดหวัง. ความเข้มข้นหลวมๆ / งานภาพหลวมๆ. โดยรวม คงไม่ดูซ้ำ. 😤,Negative,synthetic_netflix_like_thai,th
8a13035d-8bc7-4e57-bc3a-f3b38ac84fc5,สารคดีแอคชั่นเรื่องนี้ดีเกินคาด. บทพูดดีมาก / พล็อตดีมาก. บางซีนคือเกินไป. โดยรวม อยากให้มีซีซั่นต่อ. 😍,Positive,synthetic_netflix_like_thai,th
968b0cd1-58c3-4608-b319-9e2723e63ac9,สนุกมากสำหรับซีรีส์โรแมนติก. บทพูดดีเกินคาด / ความเข้มข้นน่าประทับใจ / ทว่า ความเข้มข้นพัง. บางซีนคือเกินไป. ส่วนตัวนะ ดูจบแล้วอิ่มเอม.555,Positive,synthetic_netflix_like_thai,th
4d532a5b-ded3-46a7-ab02-9ef4c43b7559,ดูแล้วรู้สึกเสียเวลาไปหน่อย. การเดินเรื่องน่าเบื่อ / ความยาวหลวมๆ. ตอนท้ายทำดี. คงไม่ดูซ้ำ. พอได้อยู่,Negative,synthetic_netflix_like_thai,th
3eca7275-7b4d-4d5c-912e-9bfba8edc583,ดูสารคดีแนวทริลเลอร์เรื่องนี้แล้วติดเลย. จังหวะดีเกินคาด / การเดินเรื่องดีเกินคาด. คุ้มเวลามาก. 🔥,Positive,synthetic_netflix_like_thai,th
c8db2e9f-63d4-416d-9795-6a014377410c,หนังแนวคอมเมดี้เรื่องนี้ไม่ค่อยไหว. ตอนจบหลวมๆ / ความยาวหลวมๆ. สำหรับเรา คงไม่ดูซ้ำ. 🤦,Negative,synthetic_netflix_like_thai,th
9bf8c22f-a4bc-43d6-b6b4-62a52da8b26a,สนุ๊กมากสำหรับอนิเมะสยองขวัญ. งานภาพดีมาก / เพลงประกอบทำถึง / แต่คือ เพลงประกอบพัง. สำหรับเรา อยากให้มีซีซั่นต่อ.,Positive,synthetic_netflix_like_thai,th
f7fbbbb3-e1f3-4a8c-83d8-5989f2345422,หนังดราม่าเรื่องนี้ดีเกินคาด. บทพูดดีเกินคาด / ความเข้มข้นน่าประทับใจ. ช่วงกลางแอบย้วย. ดูจบแล้วอิ่มเอม.,Positive,synthetic_netflix_like_thai,th
